,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
88,Lifeline,['Lock & Key'],1.98e-05,0.402,176243,0.981,0.0471,6,0.372,-2.07,1,0.16,174.893,4,0.678,0.9023,0.9023,0.696,Angry
89,Good Riddance,['Kharma'],2.63e-05,0.328,135493,0.988,8e-06,2,0.25,-3.905,1,0.244,136.322,4,0.148,0.9937,0.9937,0.1679,Angry
90,Buying Time,['Lifesick'],4.93e-06,0.173,199849,0.98,0.974,2,0.321,-2.416,1,0.0609,145.034,4,0.139,-0.9712,-0.9712,0.1196,Angry
91,Exhausting People,['Dead Tired'],0.00297,0.211,199195,0.986,8.02e-06,7,0.248,-3.988,1,0.106,101.146,4,0.0978,0.9999,0.9999,0.1178,Angry
92,A Colossal Wreck,['Every Time I Die'],0.000318,0.212,148227,0.996,0.0,1,0.622,-2.732,1,0.177,96.303,4,0.0615,-0.9961,-0.9961,0.0416,Angry
93,Kickback,"['Stray From The Path', 'Brendan Murphy']",3.48e-05,0.399,207207,0.968,5.08e-05,1,0.325,-2.719,1,0.102,93.144,4,0.149,-0.7763,-0.7763,0.1335,Angry
94,Surged,"['The Pariah', 'Brendan Murphy']",0.000271,0.257,209151,0.988,0.0,10,0.121,-3.48,0,0.209,99.089,4,0.257,0.057,0.057,0.2581,Angry
95,Hyde Howitzer,['The Kodiak'],0.000156,0.506,208768,0.948,0.0,7,0.143,-9.024,1,0.0578,119.038,4,0.336,,,0.336,Angry
96,Planted,['SET SIGHTS'],0.00552,0.274,85909,0.958,0.0297,3,0.444,-4.802,0,0.0504,180.712,4,0.516,0.3818,0.3818,0.5236,Angry
97,Can't Shut It Off,['Dead Tired'],4.08e-05,0.202,128974,0.937,0.0,5,0.089,-4.263,0,0.0569,162.776,4,0.454,-0.9977,-0.9977,0.434,Angry
98,Trust No One,['Cancer Bats'],8.57e-06,0.401,163265,0.975,0.473,11,0.128,-3.527,0,0.0866,133.072,4,0.201,-0.9937,-0.9937,0.1811,Angry
99,Captivated,['Life Awaits'],8.53e-05,0.467,235674,0.948,0.445,7,0.366,-3.509,0,0.0481,109.995,4,0.163,-0.9727,-0.9727,0.1435,Angry
