,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
66,Quietud,['Holographic Seawaves'],0.972,0.301,179917,0.0903,0.896,9,0.105,-23.263,0,0.0325,90.072,4,0.0748,,,0.0748,Calm
67,"It's Called, 'Daisy'",['Her Name Is Calla'],0.864,0.277,112202,0.3,0.886,0,0.106,-19.219,1,0.0664,159.86,3,0.0356,-0.8346,-0.8346,0.0189,Calm
68,Enamorados,['EIXE'],0.822,0.314,173897,0.233,0.91,1,0.142,-16.374,0,0.0402,115.525,4,0.153,-0.9686,-0.9686,0.1336,Calm
69,Neume,['Near The Parenthesis'],0.75,0.291,317093,0.253,0.925,0,0.0988,-16.795,1,0.036,81.805,4,0.0432,1.0,1.0,0.0632,Calm
70,Leaving the Tetons,['Mark Preston'],0.984,0.565,334907,0.33,0.885,4,0.141,-11.984,1,0.0307,115.987,4,0.184,,,0.184,Calm
71,1000 Arms,['Lymbyc Systym'],0.899,0.649,169013,0.566,0.955,4,0.114,-12.913,0,0.0448,116.027,4,0.0374,,,0.0374,Calm
72,Dunes,['Dust Merchant'],0.973,0.158,136000,0.0275,0.936,7,0.0893,-27.769,0,0.0439,72.532,4,0.0476,1.0,1.0,0.0676,Calm
73,The Tourist,['Message To Bears'],0.819,0.373,264520,0.413,0.301,2,0.374,-11.216,1,0.0349,78.518,4,0.507,0.8506,0.8506,0.524,Calm
74,Ocelot,['Emancipator'],0.795,0.589,276080,0.478,0.922,9,0.11,-7.271,0,0.0241,93.013,4,0.314,-0.9974,-0.9974,0.2941,Calm
75,The First Surface,['Near The Parenthesis'],0.824,0.516,336480,0.498,0.944,0,0.203,-13.827,1,0.0294,108.039,4,0.0995,-0.9874,-0.9874,0.0798,Calm
76,Nothing It Can,['Helios'],0.779,0.181,287521,0.245,0.899,1,0.0681,-12.333,1,0.0389,109.007,4,0.0366,1.0,1.0,0.0566,Calm
77,Anything You Synthesize - Ambient,['The American Dollar'],0.43,0.496,248125,0.0936,0.94,1,0.0997,-22.248,0,0.0359,120.116,4,0.0308,,,0.0308,Calm
78,Nest,['Justin Nozuka'],0.995,0.132,95147,0.049,0.932,4,0.0926,-25.06,1,0.0551,87.888,4,0.0317,0.4767,0.4767,0.0412,Calm
79,Part 3,['Rhian Sheehan'],0.29,0.228,313440,0.418,0.348,2,0.772,-8.707,0,0.027,79.435,4,0.0418,,,0.0418,Calm
80,They Disappear Into the Palms,['LIGHTS OUT ASIA'],0.00267,0.287,393267,0.462,0.881,2,0.133,-10.937,0,0.032,130.993,4,0.0384,0.9999,0.9999,0.0584,Calm
81,Contrails,['Glowworm'],0.418,0.19,261155,0.576,0.86,11,0.11,-8.744,0,0.0299,180.839,4,0.0923,1.0,1.0,0.1123,Calm
82,Lost In Thought,['Jon Hopkins'],0.634,0.619,376733,0.318,0.879,1,0.118,-15.88,1,0.0401,150.367,4,0.201,,,0.201,Calm
83,All in Here,['Emancipator'],0.0571,0.558,320693,0.687,0.82,3,0.121,-7.996,0,0.0253,90.99,4,0.233,0.296,0.296,0.2389,Calm
84,Near Light,['Ólafur Arnalds'],0.964,0.481,208400,0.323,0.904,2,0.102,-14.384,1,0.0326,117.963,4,0.0837,,,0.0837,Calm
85,Blank Pages,['The Album Leaf'],0.0195,0.63,268453,0.359,0.908,9,0.0931,-11.022,0,0.0376,119.98,4,0.168,,,0.168,Calm
86,A Rising Wind (Instrumental),['Helios'],0.784,0.482,289512,0.36,0.921,1,0.0888,-13.888,1,0.0404,170.004,3,0.0417,,,0.0417,Calm
87,Periphescence,['Glowworm'],0.221,0.136,238724,0.313,0.892,5,0.11,-9.945,1,0.0324,174.008,4,0.0356,,,0.0356,Calm
88,Natural Cause,['Emancipator'],0.377,0.553,315769,0.602,0.712,0,0.0993,-8.51,0,0.0375,170.02,4,0.28,0.6597,0.6597,0.2932,Calm
89,Concept 1,['Kodomo'],0.0726,0.759,307547,0.491,0.772,10,0.0826,-8.352,0,0.0592,99.011,4,0.355,,,0.355,Calm
90,Small Memory,['Jon Hopkins'],0.993,0.0,100947,0.00834,0.936,1,0.195,-23.201,1,0.0,0.0,0,0.0,,,0.0,Calm
91,Comfort Zone,['General Fuzz'],0.903,0.419,362853,0.406,0.434,8,0.116,-10.795,1,0.0381,168.066,4,0.0657,1.0,1.0,0.0857,Calm
92,Outlaw,['Emancipator'],0.366,0.573,218445,0.532,0.959,6,0.11,-10.823,1,0.0354,80.489,4,0.33,-0.9969,-0.9969,0.3101,Calm
93,Another Day (revised),['The Album Leaf'],0.543,0.598,261800,0.636,0.881,1,0.0576,-9.972,1,0.0506,120.031,4,0.039,0.6445,0.6445,0.0519,Calm
