,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
36,A Dream of You,['Far Caspian'],0.0758,0.661,258000,0.657,0.666,4,0.105,-9.667,1,0.0253,101.018,4,0.776,-0.9695,-0.9695,0.7566,Chill
37,Rainy Day Loop,['SALES'],0.33,0.837,222000,0.39,0.405,11,0.0927,-14.145,1,0.0418,119.992,4,0.497,-0.6757,-0.6757,0.4835,Chill
38,Dark & Handsome,"['Blood Orange', 'Toro y Moi']",0.689,0.584,153750,0.389,0.0,11,0.319,-12.315,1,0.154,79.976,4,0.288,-0.9869,-0.9869,0.2683,Chill
39,Cold War,['Cautious Clay'],0.274,0.654,202597,0.47,0.249,1,0.103,-10.383,0,0.0586,77.083,4,0.462,0.3954,0.3954,0.4699,Chill
40,Always Forever,['Cults'],0.00181,0.174,223747,0.742,0.281,8,0.198,-5.93,1,0.0485,163.378,4,0.36,0.4784,0.4784,0.3696,Chill
41,Lovers Rock,['TV Girl'],7.53e-06,0.559,213920,0.871,0.00524,5,0.096,-5.338,0,0.0392,104.976,4,0.573,0.9926,0.9926,0.5929,Chill
42,Chateau (Feel Alright),['Djo'],0.43,0.641,272157,0.365,8.23e-06,7,0.297,-11.763,1,0.027,134.881,4,0.348,0.936,0.936,0.3667,Chill
43,Kids,['Current Joys'],0.508,0.827,269143,0.66,0.403,6,0.0756,-9.669,1,0.0337,113.449,4,0.904,-0.3565,-0.3565,0.8969,Chill
44,I'm Probably Gonna Rock Your World,['Logic'],0.745,0.73,151987,0.552,0.0151,4,0.1,-8.365,0,0.155,173.981,4,0.758,0.0,0.0,0.758,Chill
45,Moments / Tides,['Goth Babe'],0.453,0.514,204127,0.632,0.0118,4,0.106,-7.544,1,0.145,85.018,4,0.531,-0.4168,-0.4168,0.5227,Chill
46,Ne Me Quitte Pas (Don't Leave Me),['Orion Sun'],0.386,0.617,168747,0.5,0.00521,6,0.107,-5.747,1,0.034,90.026,4,0.516,0.9989,0.9989,0.536,Chill
