,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
84,ily (i love you baby) (feat. Emilee),"['Surf Mesa', 'Emilee']",0.0686,0.674,176547,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33,0.9987,0.9987,0.35,Chill
85,Back To You,['iamnotshane'],0.0506,0.906,160333,0.606,0.00864,0,0.0802,-8.855,1,0.0363,116.007,4,0.738,-0.7964,-0.7964,0.7221,Chill
86,Waiting Up,['Glded'],0.87,0.4,141833,0.183,0.0834,4,0.101,-14.458,1,0.0349,120.064,4,0.0634,-0.7831,-0.7831,0.0477,Chill
87,Can't Stop Your Lovin',"['Poolside', 'Panama']",0.672,0.705,237533,0.782,0.00496,1,0.138,-6.284,0,0.0377,90.997,4,0.963,0.9996,0.9996,0.983,Chill
88,Sudden Death,"['Quelle Chris', 'Chris Keys']",0.383,0.608,221283,0.87,0.847,2,0.067,-4.344,0,0.0287,157.118,4,0.704,-0.8159,-0.8159,0.6877,Chill
89,Dicking Around,['All Things Blue'],0.0172,0.587,245907,0.773,0.713,11,0.664,-8.35,0,0.0492,89.998,4,0.595,0.8886,0.8886,0.6128,Chill
90,Keeping Busy,['Isaac Lewis'],0.9,0.729,172385,0.343,4.65e-05,9,0.105,-7.962,1,0.0397,124.979,4,0.528,0.9845,0.9845,0.5477,Chill
91,Garden,['EFÉ'],0.455,0.617,192054,0.395,0.178,9,0.0957,-6.418,1,0.026,80.062,4,0.231,-0.807,-0.807,0.2149,Chill
92,BOGU$,['Annalise Azadian'],0.604,0.802,164846,0.413,0.000193,5,0.111,-10.111,0,0.0858,117.907,4,0.276,0.8444,0.8444,0.2929,Chill
93,Work of Art,"['Alex J. Price', 'Gabriel']",0.756,0.769,190422,0.384,0.0826,10,0.119,-12.68,1,0.0609,94.96,4,0.482,0.4767,0.4767,0.4915,Chill
94,Flaws,['Yoste'],0.128,0.73,177542,0.445,0.00347,10,0.264,-9.008,1,0.0382,121.936,4,0.291,-0.9687,-0.9687,0.2716,Chill
95,Wild World,['des hume'],0.552,0.644,194625,0.382,0.822,7,0.123,-14.721,1,0.071,169.977,4,0.671,-0.9994,-0.9994,0.651,Chill
96,Moonboy,['Bennett Coast'],0.855,0.507,132231,0.375,0.00981,9,0.11,-10.637,1,0.0256,90.006,4,0.0519,0.8607,0.8607,0.0691,Chill
97,Hope You Are Okay,['Jordy Chandra'],0.974,0.525,115826,0.145,0.758,8,0.132,-17.419,1,0.0316,114.903,3,0.116,,,0.116,Chill
98,Moonsong,['Ben Elder'],0.264,0.558,105772,0.697,4e-06,7,0.203,-5.157,1,0.0552,176.888,3,0.52,-0.6675,-0.6675,0.5067,Chill
99,Every Day Is A Holiday,"['DOPE LEMON', 'Winston Surfshirt']",0.391,0.53,353212,0.566,0.00225,1,0.196,-9.027,1,0.197,180.007,4,0.543,0.9836,0.9836,0.5627,Chill
100,Nightrider,"['Tom Misch', 'Yussef Dayes', 'Freddie Gibbs']",0.0774,0.729,300991,0.571,0.213,11,0.0994,-9.188,0,0.0869,81.486,4,0.582,0.9366,0.9366,0.6007,Chill
101,Hell of a Ride,['Oscar Louis'],0.533,0.743,243901,0.42,0.00148,9,0.141,-11.583,0,0.158,127.931,4,0.29,-0.9981,-0.9981,0.27,Chill
102,Arizona,['James Tillman'],0.188,0.791,253240,0.47,0.284,11,0.116,-10.157,0,0.0367,110.259,4,0.689,0.875,0.875,0.7065,Chill
103,Glowing,['alayna'],0.515,0.553,196707,0.545,9.79e-06,5,0.117,-6.277,0,0.0669,74.958,1,0.297,0.9954,0.9954,0.3169,Chill
104,Hate That I Love You,['New West'],0.754,0.536,212105,0.297,4.8e-06,2,0.136,-7.609,0,0.0293,113.773,3,0.179,-0.9825,-0.9825,0.1593,Chill
105,2725,['GRAE'],0.373,0.792,201813,0.616,0.000409,0,0.0831,-7.031,1,0.0361,109.028,4,0.222,0.9637,0.9637,0.2413,Chill
106,sex money feelings die - slowed version,['Lykke Li'],0.471,0.797,168811,0.44,1.57e-06,5,0.0849,-6.587,0,0.0594,111.014,4,0.436,-0.9791,-0.9791,0.4164,Chill
107,Angel's Song,['Arlo Parks'],0.894,0.693,197244,0.195,0.0325,11,0.126,-15.278,0,0.0446,116.725,4,0.315,0.7884,0.7884,0.3308,Chill
108,Begin (feat. Wales),"['Shallou', 'Wales']",0.815,0.601,242860,0.499,0.712,6,0.109,-11.131,1,0.0343,96.981,4,0.531,0.9411,0.9411,0.5498,Chill
109,Je t'aime encore,['Yelle'],0.361,0.517,217230,0.594,0.0055,5,0.106,-8.763,1,0.0414,100.043,4,0.221,-0.4588,-0.4588,0.2118,Chill
110,killmeinmysleep,['Eli Moon'],0.803,0.395,200340,0.337,0.000946,0,0.123,-10.396,0,0.059,59.656,3,0.555,0.4287,0.4287,0.5636,Chill
111,Genesis,['Daniela Andrade'],0.112,0.637,156947,0.348,2.86e-06,0,0.362,-10.394,1,0.119,149.653,4,0.266,-0.5239,-0.5239,0.2555,Chill
112,Trust,['Brent Faiyaz'],0.224,0.764,158421,0.394,8.71e-05,8,0.119,-8.559,1,0.154,92.011,4,0.471,0.9978,0.9978,0.491,Chill
113,Pretend You Don't,['Drinker'],0.664,0.65,274444,0.379,0.701,8,0.132,-14.714,1,0.0383,88.02,4,0.13,-0.9924,-0.9924,0.1102,Chill
114,Loom (feat. Bonobo),"['Ólafur Arnalds', 'Bonobo']",0.988,0.545,226867,0.18,0.906,5,0.0686,-21.022,0,0.0337,156.694,4,0.31,,,0.31,Chill
115,Devil Eyes,['Hippie Sabotage'],0.702,0.391,131272,0.396,0.405,1,0.315,-8.621,0,0.189,99.112,5,0.199,0.0516,0.0516,0.2,Chill
116,Haze,['breathe.'],0.277,0.286,227211,0.423,0.174,3,0.353,-10.239,0,0.12,74.337,4,0.17,0.8957,0.8957,0.1879,Chill
117,Futari,"['smile for me.', 'frad', 'Hayne']",0.874,0.679,120938,0.177,0.922,0,0.111,-12.714,0,0.0409,127.995,4,0.24,0.9984,0.9984,0.26,Chill
118,Up All Night,['Alex Siegel'],0.296,0.682,177000,0.472,0.599,9,0.152,-6.055,0,0.0299,74.003,4,0.423,0.9901,0.9901,0.4428,Chill
119,midwest,['Golden Vessel'],0.455,0.691,199924,0.46,0.113,9,0.346,-9.008,0,0.134,124.061,4,0.591,0.9927,0.9927,0.6109,Chill
120,Hello Sun,['Joey Pecoraro'],0.307,0.478,215172,0.682,0.823,8,0.242,-9.262,1,0.0323,174.035,4,0.442,-0.8608,-0.8608,0.4248,Chill
121,You,['Tumaca'],0.143,0.623,207945,0.598,0.000641,6,0.47,-11.242,1,0.0881,146.141,4,0.681,0.9054,0.9054,0.6991,Chill
122,Lovers - Home Made,['Anna of the North'],0.244,0.416,205091,0.436,0.0406,0,0.289,-8.639,1,0.0286,119.868,3,0.23,1.0,1.0,0.25,Chill
123,Supalonely (Lownely),['BENEE'],0.888,0.696,199309,0.338,2.85e-05,7,0.182,-8.611,1,0.037,115.007,4,0.204,0.9982,0.9982,0.224,Chill
124,Azul,['sailawway'],0.486,0.707,186209,0.304,0.656,0,0.0613,-10.087,1,0.0318,127.036,3,0.395,-0.296,-0.296,0.3891,Chill
125,Come Down When You're Ready,['TENDER'],0.568,0.408,251668,0.223,0.87,7,0.116,-12.816,1,0.0281,109.135,4,0.0746,-0.5096,-0.5096,0.0644,Chill
126,Siempre Estás,"['Tumaca', 'Bob Juburi', 'Adriana Proenza']",0.7,0.589,211812,0.462,0.0274,4,0.0993,-10.725,1,0.0554,75.051,4,0.259,-0.995,-0.995,0.2391,Chill
127,Of The Age,['Haux'],0.916,0.59,253000,0.129,0.0483,5,0.274,-18.701,1,0.0396,116.914,4,0.121,-0.9767,-0.9767,0.1015,Chill
128,Heartache,['yaeow'],0.959,0.729,147200,0.306,0.618,0,0.122,-14.068,1,0.0589,150.002,4,0.913,-0.4019,-0.4019,0.905,Chill
129,Gummy Bears and Sleeping In Alone,['Joey Pecoraro'],0.842,0.687,198095,0.467,0.838,9,0.0873,-11.511,1,0.0332,126.0,4,0.0984,0.0,0.0,0.0984,Chill
130,Mean,"['fika', 'Fabich', 'Bambie Thug']",0.108,0.763,225933,0.537,0.0015,1,0.667,-8.371,0,0.146,104.02,4,0.489,0.9967,0.9967,0.5089,Chill
131,Crickets,['Chloe Angelides'],0.767,0.491,262571,0.414,0.0301,9,0.108,-12.693,0,0.059,150.026,4,0.1,0.7612,0.7612,0.1152,Chill
