,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
35,someone else,"['vowl.', 'prxz', 'Mishaal']",0.877,0.687,182044,0.225,0.0699,5,0.0768,-14.363,0,0.102,171.985,4,0.574,0.9996,0.9996,0.594,Chill
36,Brakelights,['Omar Apollo'],0.597,0.695,168387,0.42,0.0222,7,0.0839,-7.735,1,0.0385,124.019,3,0.257,0.8657,0.8657,0.2743,Chill
37,Sex n' Drugs,"['Abhi The Nomad', 'Harrison Sands', 'Copper King']",0.299,0.831,217778,0.32,0.0,7,0.0757,-7.916,1,0.143,80.935,4,0.319,0.9783,0.9783,0.3386,Chill
38,Waiting For (feat. Jamila Woods),"['rum.gold', 'Jamila Woods']",0.201,0.738,200215,0.379,1.1e-05,2,0.0806,-11.644,0,0.084,122.042,4,0.598,0.7179,0.7179,0.6124,Chill
39,Baby Powder,['Jenevieve'],0.323,0.784,180435,0.521,0.000283,1,0.0518,-8.217,0,0.0529,78.456,3,0.682,-0.4243,-0.4243,0.6735,Chill
40,Napkins,['RIZ LA VIE'],0.431,0.76,215625,0.444,1.25e-06,0,0.106,-8.976,0,0.386,144.15,4,0.66,0.9843,0.9843,0.6797,Chill
41,Where U Goin' Tonight?,['Mac Ayres'],0.041,0.67,263555,0.721,0.0,10,0.066,-4.039,0,0.307,102.17,4,0.787,-0.8429,-0.8429,0.7701,Chill
42,single (on the weekend),['marcos g'],0.174,0.846,155534,0.384,0.0,6,0.0895,-5.943,0,0.132,141.983,4,0.42,0.9771,0.9771,0.4395,Chill
43,Never Know,['Mulherin'],0.747,0.846,183000,0.464,3e-06,5,0.077,-6.822,0,0.046,130.004,4,0.704,0.8973,0.8973,0.7219,Chill
44,You're Too Precious,['James Blake'],0.886,0.684,223900,0.477,0.366,1,0.103,-9.458,1,0.14,149.89,3,0.297,0.9958,0.9958,0.3169,Chill
45,Smoke,"['vbnd', 'Katie Tupper']",0.457,0.861,222115,0.125,0.421,0,0.101,-16.482,1,0.0708,78.036,4,0.4,0.128,0.128,0.4026,Chill
46,Dying in the Subtlety,['Cautious Clay'],0.00256,0.721,139301,0.559,5.08e-05,9,0.223,-8.152,1,0.0309,91.015,4,0.397,-0.5077,-0.5077,0.3868,Chill
47,You,['Mk.gee'],0.524,0.809,310597,0.656,0.00455,5,0.075,-6.67,1,0.297,88.934,4,0.786,0.9377,0.9377,0.8048,Chill
