,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
136,Gute Nacht Regen,['Ruhiger Regen'],0.281,0.194,123775,0.999,0.809,1,0.638,-17.112,1,0.0514,70.639,5,1e-05,-1.0,-1.0,-0.02,Sleepy
137,Distant Storm,['Adam Storme'],0.00557,0.176,208062,0.736,0.899,1,0.315,-28.63,1,0.0499,75.413,3,0.0141,1.0,1.0,0.0341,Sleepy
138,Hard Rain 3,['Rain Hard'],0.0275,0.132,200506,0.977,0.751,10,0.369,-16.755,0,0.0727,87.505,3,0.0322,-0.7799,-0.7799,0.0166,Sleepy
139,Rainstorm,['Lavinium'],3.44e-06,0.182,143667,0.257,0.869,5,0.308,-19.399,1,0.0517,68.315,4,0.0396,0.9992,0.9992,0.0596,Sleepy
140,Focus Rain On Shore,['Liquid Planet Recordings'],0.919,0.256,149392,0.999,0.816,1,0.965,-23.799,1,0.0411,120.277,5,1e-05,1.0,1.0,0.02,Sleepy
141,Rainy Evening,['Baltic Nature Sounds'],0.182,0.16,162459,0.904,0.983,7,0.576,-34.289,1,0.0854,130.743,3,1e-05,-1.0,-1.0,-0.02,Sleepy
142,Staycation Rain,['Rain Mozart'],0.154,0.138,121000,0.996,0.984,2,0.979,-25.027,1,0.0482,89.777,5,0.000258,1.0,1.0,0.0203,Sleepy
143,Lluvia torrencial,['Artipico'],0.0138,0.0553,158667,0.475,0.947,0,0.867,-19.109,0,0.674,66.078,3,1e-05,-0.9517,-0.9517,-0.019,Sleepy
144,Rain Drops for Deep Sleep,['Nature Vibrations'],0.27,0.0972,173952,1.0,0.961,9,0.745,-18.359,1,0.0455,59.847,4,1e-05,1.0,1.0,0.02,Sleepy
145,Rain Meditation,['Sampling XL'],0.149,0.142,127542,0.994,0.977,10,0.378,-16.07,1,0.0762,150.234,4,0.0179,1.0,1.0,0.0379,Sleepy
146,Unstoppable Rain,['When It Rains In California'],0.107,0.168,177769,0.997,0.318,2,0.972,-22.225,1,0.0589,121.436,1,1e-05,0.999,0.999,0.02,Sleepy
147,Strawberry Rain,['DreamDrops'],0.632,0.0649,212170,0.999,0.84,7,0.853,-18.214,0,0.0635,76.056,4,1e-05,,,1e-05,Sleepy
148,Sleep Rain in Nature,['Nature Recordings'],0.247,0.0607,138933,0.999,0.993,11,0.56,-16.857,1,0.0576,42.251,4,1e-05,1.0,1.0,0.02,Sleepy
149,Rain Sky Pt. 1,['Olvidara'],2.76e-06,0.115,124878,0.874,0.929,11,0.321,-16.781,1,0.054,168.992,3,0.038,0.9981,0.9981,0.058,Sleepy
150,Pacific Thunderstorm,['The Nature Soundscapes'],0.00824,0.136,116000,0.944,0.928,10,0.922,-18.856,1,0.0629,83.231,4,0.016,,,0.016,Sleepy
151,Beautiful Storm,['Nature Vibrations'],0.233,0.174,173573,0.999,0.721,7,0.479,-18.197,0,0.0722,87.698,4,1e-05,1.0,1.0,0.02,Sleepy
