,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
64,Juke Jam (feat. Justin Bieber & Towkio),"['Chance the Rapper', 'Justin Bieber', 'Towkio']",0.716,0.505,219683,0.397,0.0,5,0.0853,-9.349,1,0.324,95.063,1,0.558,0.9988,0.9988,0.578,Sad
65,Honest,['Xavier Omär'],0.841,0.321,170249,0.317,0.00234,6,0.095,-10.963,0,0.0463,83.962,4,0.253,-0.909,-0.909,0.2348,Sad
66,Summer 2020,['Jhené Aiko'],0.831,0.401,196000,0.485,0.000292,6,0.0907,-10.787,0,0.216,169.949,4,0.54,0.9948,0.9948,0.5599,Sad
67,Whoa,['Snoh Aalegra'],0.121,0.665,199179,0.516,0.00152,0,0.105,-11.27,0,0.0642,93.983,4,0.494,0.9674,0.9674,0.5133,Sad
68,Doing It Wrong,['Drake'],0.841,0.397,265120,0.172,6.78e-05,6,0.108,-15.698,0,0.0445,101.275,4,0.123,-0.9529,-0.9529,0.1039,Sad
69,Come and See Me (feat. Drake),"['PARTYNEXTDOOR', 'Drake']",0.0538,0.807,235477,0.346,2.55e-06,2,0.087,-10.275,1,0.0613,84.98,4,0.0608,0.9889,0.9889,0.0806,Sad
70,Tuscan Leather,['Brent Ewing'],0.0747,0.663,174576,0.487,0.0,6,0.121,-5.309,0,0.0383,133.958,4,0.121,,,0.121,Sad
71,Losin Control,['Russ'],0.51,0.761,240065,0.247,0.000275,6,0.0968,-6.597,1,0.145,97.013,4,0.262,0.8965,0.8965,0.2799,Sad
72,This Way - From SUPERFLY - Original Soundtrack,"['Khalid', 'H.E.R.']",0.694,0.62,211205,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193,0.9998,0.9998,0.213,Sad
73,Hurt You,"['The Weeknd', 'Gesaffelstein']",0.3,0.484,230027,0.716,0.00214,5,0.112,-7.193,0,0.167,184.131,4,0.365,0.984,0.984,0.3847,Sad
74,'Flawless' Do It Well Pt. 3 (feat. Summer Walker),"['dvsn', 'Summer Walker']",0.216,0.607,231489,0.42,0.0,5,0.129,-9.307,0,0.0595,140.639,4,0.643,0.8168,0.8168,0.6593,Sad
75,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),"['Dreamville', 'Ari Lennox', 'Omen', 'Ty Dolla $ign', 'Dreezy']",0.145,0.664,284040,0.61,0.0,7,0.097,-6.432,0,0.339,76.024,4,0.472,0.9844,0.9844,0.4917,Sad
76,Love and Be Loved,"['Zenesoul', 'Aaron Ridge']",0.623,0.691,207203,0.258,3.6e-06,5,0.077,-10.463,1,0.0323,106.155,3,0.329,0.9989,0.9989,0.349,Sad
77,Location,['Khalid'],0.455,0.764,224000,0.262,0.0249,1,0.104,-17.074,0,0.446,80.047,4,0.29,0.8657,0.8657,0.3073,Sad
78,Marvins Room,['Drake'],0.649,0.412,347587,0.254,0.00124,9,0.0841,-17.448,0,0.0964,168.068,4,0.332,-0.4884,-0.4884,0.3222,Sad
79,oui,['Jeremih'],0.203,0.41,238320,0.726,0.0,5,0.107,-3.845,1,0.15,77.226,5,0.552,0.8834,0.8834,0.5697,Sad
80,Alone,['Russ'],0.0874,0.537,178773,0.528,0.0,11,0.0855,-7.666,0,0.208,96.931,4,0.124,0.755,0.755,0.1391,Sad
81,I Fall Apart,['Post Malone'],0.0689,0.556,223347,0.538,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,-0.9711,-0.9711,0.2716,Sad
82,Wake Up Love,"['Teyana Taylor', 'Iman.']",0.502,0.583,215329,0.766,1.79e-06,11,0.159,-4.743,0,0.405,131.374,3,0.203,0.9943,0.9943,0.2229,Sad
83,The Way (feat. Chance the Rapper),"['Kehlani', 'Chance the Rapper']",0.389,0.746,262521,0.538,0.0,10,0.139,-6.479,1,0.32,101.018,4,0.516,-0.9902,-0.9902,0.4962,Sad
84,Best Thing,['Inayah'],0.593,0.712,188839,0.469,0.0,8,0.125,-5.616,0,0.0405,93.04,4,0.383,0.9992,0.9992,0.403,Sad
85,Clear My Mind,['Dee Gatti'],0.481,0.592,155460,0.411,0.0,11,0.101,-8.459,0,0.307,135.905,4,0.0649,0.9968,0.9968,0.0848,Sad
86,Between The Lines,"['Gwen Bunn', 'Faith Evans']",0.101,0.514,223397,0.483,1.43e-06,6,0.3,-8.202,0,0.0405,103.694,4,0.231,0.9872,0.9872,0.2507,Sad
87,Wicked Games,['The Weeknd'],0.00959,0.658,323747,0.591,5.27e-06,9,0.325,-5.197,1,0.0309,114.078,4,0.326,-0.9971,-0.9971,0.3061,Sad
88,Shot For Me,['Drake'],0.0555,0.566,224720,0.465,0.0,2,0.567,-11.714,1,0.235,143.015,4,0.177,0.8597,0.8597,0.1942,Sad
89,235 (2:35 I Want You),['Ashanti'],0.363,0.607,231429,0.677,0.0,11,0.302,-5.858,0,0.175,139.974,4,0.211,0.9961,0.9961,0.2309,Sad
90,Let Me Love You,['Mario'],0.235,0.656,256733,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,4,0.556,0.9987,0.9987,0.576,Sad
91,Dark Times,"['The Weeknd', 'Ed Sheeran']",0.106,0.585,260640,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,0.9866,0.9866,0.2597,Sad
