,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
103,Till Forever Falls Apart,"['Ashe', 'FINNEAS']",0.413,0.509,222861,0.498,0.0,2,0.0674,-6.94,1,0.0315,99.729,4,0.283,0.9892,0.9892,0.3028,Chill
104,smiling when i die,['Sasha Sloan'],0.816,0.753,206437,0.41,0.00217,0,0.104,-10.636,0,0.132,93.001,4,0.231,-0.9926,-0.9926,0.2111,Chill
105,Finally // beautiful stranger,['Halsey'],0.051,0.626,221096,0.55,0.0,9,0.118,-5.105,0,0.029,133.976,4,0.123,0.9951,0.9951,0.1429,Chill
106,All Love,['FLETCHER'],0.272,0.665,193600,0.488,0.000261,4,0.181,-7.177,1,0.0981,142.087,4,0.477,0.9978,0.9978,0.497,Chill
107,Hard On Yourself,"['Charlie Puth', 'blackbear']",0.22,0.824,160825,0.783,0.0,1,0.234,-4.53,0,0.0507,114.028,4,0.788,0.9972,0.9972,0.8079,Chill
108,lie to me,"['Tate McRae', 'Ali Gatie']",0.0151,0.642,177440,0.392,0.0,4,0.352,-7.846,0,0.0372,138.065,4,0.0479,-0.8981,-0.8981,0.0299,Chill
109,My Oasis (feat. Burna Boy),"['Sam Smith', 'Burna Boy']",0.569,0.691,179917,0.474,0.000626,10,0.099,-8.742,0,0.0583,143.783,4,0.381,-0.9283,-0.9283,0.3624,Chill
110,Afterglow,['Taylor Swift'],0.13,0.756,223293,0.449,0.0,9,0.114,-8.746,1,0.0344,111.011,4,0.399,-0.9884,-0.9884,0.3792,Chill
111,Haunted House,['Holly Humberstone'],0.871,0.366,133227,0.269,0.0,9,0.101,-9.197,1,0.0439,127.523,4,0.238,-0.0276,-0.0276,0.2374,Chill
112,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",0.487,0.48,213333,0.602,0.0,10,0.0848,-6.335,0,0.368,179.798,4,0.269,0.9833,0.9833,0.2887,Chill
113,if i were u (with Lauv),"['blackbear', 'Lauv']",0.144,0.666,186468,0.628,0.0,8,0.189,-5.613,1,0.0623,82.992,4,0.767,0.963,0.963,0.7863,Chill
114,Baby,['Madison Beer'],0.0799,0.705,207734,0.707,0.0,0,0.149,-5.174,1,0.0534,117.974,4,0.452,0.9947,0.9947,0.4719,Chill
115,positions,['Ariana Grande'],0.468,0.736,172325,0.802,0.0,0,0.094,-4.759,1,0.0864,144.005,4,0.675,0.9935,0.9935,0.6949,Chill
116,stupid,['Tate McRae'],0.0692,0.673,172916,0.58,8.52e-05,0,0.186,-6.029,0,0.0416,95.989,4,0.257,-0.9997,-0.9997,0.237,Chill
117,drivers license,['Olivia Rodrigo'],0.721,0.585,242014,0.436,1.31e-05,10,0.105,-8.761,1,0.0601,143.874,4,0.132,0.8574,0.8574,0.1491,Chill
118,can I call you back?,['SHY Martin'],0.827,0.647,153059,0.319,0.0,9,0.133,-9.987,1,0.0367,126.243,4,0.267,0.7132,0.7132,0.2813,Chill
119,NIGHTRIDER,['Arizona Zervas'],0.0876,0.66,156368,0.755,0.0,0,0.102,-4.501,0,0.0469,145.948,4,0.862,0.9744,0.9744,0.8815,Chill
120,Happiest Year,['Jaymes Young'],0.885,0.501,228443,0.167,0.0,1,0.111,-14.061,1,0.0484,112.275,3,0.356,0.9924,0.9924,0.3758,Chill
121,Monster (Shawn Mendes & Justin Bieber),"['Shawn Mendes', 'Justin Bieber']",0.0676,0.652,178994,0.383,0.0,2,0.0828,-7.076,0,0.0516,145.765,4,0.549,0.9836,0.9836,0.5687,Chill
122,To Die For,['Sam Smith'],0.832,0.483,193795,0.361,4.66e-06,0,0.098,-7.889,1,0.0738,171.649,4,0.307,-0.989,-0.989,0.2872,Chill
123,Chills,"[""Why Don't We""]",0.00483,0.615,165597,0.689,0.0,1,0.177,-5.332,1,0.0658,162.919,4,0.783,0.9882,0.9882,0.8028,Chill
124,At My Worst,['Pink Sweat$'],0.777,0.813,170345,0.415,0.0,0,0.131,-5.926,1,0.0349,91.921,4,0.667,-0.9656,-0.9656,0.6477,Chill
125,Still the Same (feat. Boy In Space),"['SHY Martin', 'Boy In Space']",0.367,0.658,178140,0.473,0.0,4,0.187,-7.632,1,0.0463,98.022,4,0.563,0.6813,0.6813,0.5766,Chill
126,cardigan,['Taylor Swift'],0.537,0.613,239560,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551,0.9867,0.9867,0.5707,Chill
127,Oh My God,['Alec Benjamin'],0.652,0.696,187728,0.565,2.02e-06,5,0.121,-7.237,0,0.0605,156.11,4,0.599,0.9768,0.9768,0.6185,Chill
128,If the World Was Ending - feat. Julia Michaels,"['JP Saxe', 'Julia Michaels']",0.866,0.464,208687,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604,0.9854,0.9854,0.6237,Chill
129,Closure,['Hayd'],0.967,0.696,196277,0.106,0.0,2,0.292,-16.185,1,0.0458,124.168,4,0.35,0.9708,0.9708,0.3694,Chill
