,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
55,Lose Somebody,"['Kygo', 'OneRepublic']",0.344,0.58,199549,0.586,0.0,1,0.0755,-6.883,1,0.0357,147.988,4,0.507,"[Verse 1]
It's a classic me mistake
Someone gives me love, and I throw it all away
Tell me, have I gone insane?
Talkin' to myself, but I don't know what to say

[Pre-Chorus]
'Cause you let go
And now I'm holdin' on
I guess you don't know what you got
Until it's gone

[Chorus]
Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, and I do, and I do, and I do, yeah
Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, yeah
Sometimes, you gotta lose somebody

[Verse 2]
So don't tell me it's too late
Hearts are made to bend
Baby, please don't let me break, yeah
I knew I should've stayed
'Cause now, you're movin' on
And I don't know what to say
[Pre-Chorus]
'Cause you let go (Yeah, you let go)
And now I'm holdin' on (I'm holdin' on)
I guess you don't know what you got
Until it's gone

[Chorus]
Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, and I do, and I do, and I do, yeah
Sometimes, you gotta lose somebody (Somebody)
Just to find out you really love someone
Oh, yeah
Sometimes, you gotta lose somebody

[Post-Chorus]
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah

[Chorus]
Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, and I do, and I do, and I do, yeah
Sometimes, you gotta lose somebody (Somebody)
Just to find out you really love someone
Oh, yeah
Sometimes, you gotta lose somebody
[Outro]
Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Ooh, ooh
You gotta lose some
You gotta lose somebody",,0.9976,0.9976,0.527,Happy
56,Share That Love (feat. G-Eazy),"['Lukas Graham', 'G-Eazy']",0.162,0.715,172399,0.658,0.0,11,0.0742,-4.304,0,0.106,158.024,4,0.795,"BTS - Dynamite
Maluma & Lenny Tavárez - Parce (feat. Justin Quiles)
Pharrell Williams - Entrepreneur - feat. JAY-Z
blackbear - if i were u (with Lauv)
Taylor Swift - the lakes (bonus track)
Bazzi - Crazy
Mulatto - In n Out (feat. City Girls)
Tate McRae - don't be sad
Madison Beer - Baby
Internet Money - Thrusting (feat. Swae Lee & Future)
Katy Perry - What Makes A Woman
Troye Sivan - IN A DREAM
Aluna - Envious
Phoenix - Identical - From The Motion Picture ""On The Rocks""
FLETCHER - Feel
Nas - Spicy (feat. Fivio Foreign & A$AP Ferg)
Brasstracks - Golden Ticket (feat. Masego & Common)
Arlo Parks - Hurt
The Killers - Blowback
Lukas Graham - Share That Love (feat. G-Eazy)
London Grammar - Baby It's You
Lennon Stella & Kevin Garrett - Every Time You Go Away
Bryce Vine - It Falls Apart
Clean Bandit - Tick Tock (feat. 24kGoldn)
El Alfa & Tyga - Trap Pea
Rich Brian - Don't Care
Charlie Puth - Free - From Disney's ""The One And Only Ivan""
Tiffany Day - Gonna Be Okay
jxdn - Pray
Bright Eyes - Pan and Broom
Tiny Jag - Twin Flame
Mariah Carey - Save The Day (with Lauryn Hill) - 2020
Sebastian Yatra & Alvaro Diaz - A Dónde Van
Kris Yute - Bando
42 Dugg - Free Merey
Fivio Foreign - 13 Going On 30
Headie One - Ain't It Different (feat. AJ Tracey & Stormzy)
Lewis Del Mar - Sewers
ppcocaine & Delli Boe - That Bitch
contradash - petal pickin'
Forrest. - Backwards
Father John Misty - To S.
Deftones - Ohms
The Neighbourhood - Devil's Advocate
CXLOE - One and Loneley
ITZY - Not Shy
Felix Jaehn, Nea & Bryn Christopher - No Therapy
Iggy Azalea & Tinashe - Dance Like Nobody's Watching
Chief Keef & Mike WiLL Made-It - BANG BANG
Vic Mensa - 2HONEST feat. SAINt JHN
Money Man & Jackboy - Risky
Duckwrth & EARTHGANG - Super Bounce
Reik & Jessie Reyez - Lo Intenté Todo
Tim McGraw - Hard To Stay Mad At
Lauren Alaina & Jon Pardi - Getting Over Him
Astrid S - Marilyn Monroe
boy pablo - rest up
beaux - Get On With Your Life
MASN - Hold Me (feat. Mishaal)
Lecrae - Over The Top
Busta Rhymes & Vybz Kartel - The Don & The Boss
Wifisfuneral & Smoove'L - Ocean
Michael Brun & Kah-Lo - Melanin
Elohim - I'm Lost
Carlie Hanson - Good Enough
Vera Blue - Lie To Me
sophie meiers - you and me again
Keedron Bryant - U GOT THIS
Jackboy & Tee Grizzley - Married To My Enemies
Dee Watkins & NoCap - Fake Sh!t
Goody Grace - Nothing Good (feat. G-Eazy and Juicy J)
Cold War Kids - Obsession
Angel Olsen - Waving, Smiling
HARDY - BOYFRIEND
Nightly - summer
Derez De'Shon - Yea Yea (feat. A Boogie Wit da Hoodie)
Slimelife Shawty - Don't Worry (Clappers)
Kid Ink - 45
IV JAY - No Fun
Llusion - Sad4good (feat. Cautious Clay & HXNS)
Kate Bollinger - A word becomes a sound
chloe moriondo - I Want To Be With You
American Authors - Brick By Brick
Justin Jesso - Too Good To Lose
The LOX - Bout Shit feat. DMX
Bizzy Banks - Extra Sturdy
Dave B. - Worthy
JVKE - Upside Down
Greyson Chance - Bad To Myself
Whitney Woerz - Retrograde
RZA & Ghostface Killah - Fighting for Equality
Rayven Justice - Felix Mitchell (Hosted by Dj Carisma)
Donovan Woods - Seeing Other People
Tucker Beathard - One Upper
Dolly Parton - Mary, Did You Know?
ROZES - Crazy
Lauren Sanderson - I Need Help
Melvoni - ONE MAN ARMY
Just Juice - SMOKE
Rucci - Killa",,0.963,0.963,0.8143,Happy
57,Fly Away,['Tones And I'],0.223,0.805,178157,0.515,0.0,4,0.238,-6.201,1,0.0915,124.969,4,0.488,"[Intro]
I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away

[Verse 1]
I've been on my own for a minute
Is it only me out here?
Searching for the place to begin it
Is it me? Is it you? Is it fear?
Standing on the line I was given
People staring at me while I'm here
No one seems to think that I fit in
But I don't wanna be like them

[Pre-Chorus]
No, 'cause I don't wanna be like them
'Cause I know that I, know that I

[Chorus]
I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away, away, oh
(Fly away, fly away)
Woah, woah, I'd fly away
[Verse 2]
No one knew how low I was feeling
I was scared to reach for it all
Knowing I was herе for a reason
But I was scared that if I tried, I'd fall
So whеre do I go now that I'm in it?
I never thought it'd be like this
Dreaming all my life and I did it
Thought the grass is greener than it is

[Chorus]
'Cause I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away, away, oh
Woah, oh (Fly away, fly away)
Oh, I'd fly away, woah, woah, oh (Fly away, fly away)
I'd fly away

[Bridge]
'Cause  I had a dream that someday
I would just fly, fly away
And I always knew I couldn't stay
So I had a dream that I'd just fly away, away, oh

[Chorus]
Woah, woah
(Fly away, fly away
Fly away, fly away)
Woah, woah, woah
(Fly away, fly away
Fly away)
I'd fly away",,-0.7839,-0.7839,0.4723,Happy
58,OK Not To Be OK,"['Marshmello', 'Demi Lovato']",0.0172,0.743,159863,0.837,0.0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263,"[Verse 1]
Feeling like a drop in the ocean
That don't nobody notice
Maybe it’s all just in your head
Feeling like you're trapped in your own skin
And now your body's frozen
Broken down, you’ve got nothing left

[Pre-Chorus]
When you're high on emotion
And you're losing your focus
And you feel too exhausted to pray
Don't get lost in the moment
Or give up when you're closest
All you need is somebody to say

[Chorus]
It's okay not to be okay
It's okay not to be okay
When you're down and you feel ashamed
It’s okay not to be okay

[Verse 2]
Feeling like your life’s an illusion
And lately, you're secluded
Thinking you’ll never get your chancе
Feeling like you got no solution
It's only 'cause you're human
No control, it’s out of your hands
[Pre-Chorus]
Whеn you're high on emotion
And you're losing your focus
And you feel too exhausted to pray
Don't get lost in the moment
Or give up when you're closest
All you need is somebody to say

[Chorus]
It's okay not to be okay
It's okay not to be okay
When you're down and you feel ashamed
It's okay not to be okay

[Bridge]
When you're high on emotion
And you're losing your focus
And you feel too exhausted to pray (Ah-ha)
Don't get lost in the moment
Or give up when you're closest
All you need is somebody to say

[Chorus]
It's okay not to be okay (Oh)
It's okay not to be okay (No, no, no)
When you're down and you feel ashamed (When you feel ashamed)
It's okay not to be okay (No, no, no)
It's okay not to be okay","[('Maybe it’s all just in your head', [['Many people that struggle with mental health issues are often told that “it’s all in their head.” This is a harmful sentiment that delegitimizes the pain and suffering that these people go through on a daily basis and contributes to the stigma surrounding mental health that Marshmello and Demi are trying to break with this song.']])]",0.9019,0.9019,0.281,Happy
59,Fiel,"['Los Legendarios', 'Wisin', 'Jhay Cortez']",0.407,0.849,261667,0.701,0.0,6,0.112,-4.407,0,0.06,98.005,4,0.505,"[Letra de ""Fiel""]

[Intro: Jhay Cortez & Wisin]
¿Me sigue' o no me sigue' todavía?
""El Químico""
Jhayco, Jhay Corte'
W
Directamente desde La Base
Jhay Cortez

[Pre-Coro: Jhay Cortez & Wisin]
El tiempo volando se va (Se va)
Hoy te tengo, pero quizá mañana te vas (Yo necesito verte)
¿A qué estamo' jugando? Si ya
Los do' caímos, aquí no hay vuelta atrás (Escucha bien)

[Coro: Jhay Cortez & Wisin]
Nadie lo hace como tú lo sabe' hacer (Yeah)
Ese cuerpito no e' mío, pero yo le soy fiel
Si tú no quiere' salir, yo no quiero beber
Pero cuando te dé hambre no' podemo' comer (Mr. W)
Nadie lo hace como tú lo sabe' hacer (Woh-oh-oh-oh)
Ese cuerpito no e' mío, pero yo le soy fiel (Tra, tra, tra)
Si tú no quiere' salir, yo no quiero beber (Todo lo que uste' diga)
Pero cuando te dé hambre no' podemo' comer (La Presión)
[Verso 1: Jhay Cortez & Wisin]
Tú 'tás dura sin ir al gym, taco' Louboutin (¡Sí!)
Maquillaje de Sephora, pantie' de Supreme (Supreme)
Tu celular y tu corazón tienen PIN
Por nadie llora, a to'a la' relacione' pone fin
¿Cómo se siente, cómo se siente? (Siente)
Baby, del uno al die', yo te doy un veinte (Veinte)
Contigo nadie gana por má' que comenten (No)
Hoy e' noche de sexo, llamé pa' verte (Jhay Cortez)
En la jeepeta arrebata'o, tú me tiene engabeta'o (Wow)
Siempre con gana' 'e darte, no importa cuánto te he da'o (¿Me sigue'?)
A ti nadie te deja, tú todo' lo' ha' deja'o
En la cama tengo gana' 'e bailarte como Rauw
Tu recuerdo me persigue (-sigue)
Pocas como tú, baby, hoy se consiguen (-siguen)
Tú te porta' mal pa' que yo te castigue
Le digo: ""La presión"" y me dice: ""¿Me sigue'?"", sí
Como W, dale paleta (Paleta)
Obliga'o en la uni era atleta (Obliga'o)
To'a' la' suela', lo' taco' son rojo' (Rojo')
TBT, cuando lo hicimo' en el Jetta (Tra, tra, ta)
Vete pa'l mall y explótame la tarjeta (La Presión)
To'a mis cancione' la' interpreta (¿Me sigue'?)
Avísame cuando llegue' a la caseta
Que mucha' quieren que yo se lo— (Shh; Los Legendarios)
[Coro: Wisin & Jhay Cortez]
Nadie lo hace como tú lo sabe' hacer
Ese cuerpito no e' mío, pero yo le soy fiel
Si tú no quiere' salir, yo no quiero beber
Pero cuando te dé hambre no' podemo' comer (Señoritas, desde La Base)

[Puente: Wisin & Jhay Cortez]
No me olvido de cómo te hacía mía (Mía)
Baby, no olvido verte cómo tú gemías
Pensando en tu piel (En tu piel)
Una y otra vez (Otra ve')
Tenerte en mi cama sería un placer (Do-Do-Doble U)

[Verso 2: Wisin, Wisin & Jhay Cortez]
Baby, sin miedo, dale pégate (Yeah)
Y mátame (Eh), rózame (Eh)
A mí me mata cuando me dices ""bebé"" (Tra, tra)
Como to' los viernes, dale, enciéndeme (Tra)
Sin decirme nada, mami, tócate (¡Prende!)
Siempre que llega (Llega), todo' se pegan (Pegan)
Pero llama a W porque conmigo es que despega (Woh, woh, woh, woh)
Tú solo pide y te llega la entrega (Okey)
Okey, mañana nos vamos a Las Vegas (W)
¿Cómo se siente, cómo se siente?
Baby, del uno al die', yo te doy un veinte
Contigo nadie gana por má' que comenten
Hoy e' noche de sexo, llamé pa' verte, eh
[Pre-Coro: Jhay Cortez & Wisin]
El tiempo volando se va (Se va)
Hoy te tengo, pero quizá mañana te vas (Yo te tengo que ver hoy)
¿A qué estamo' jugando? Si ya
Los do' caímos, aquí no hay vuelta atrás (Dímelo, Jhayco)

[Coro: Jhay Cortez]
Nadie lo hace como tú lo sabe' hacer
Ese cuerpito no e' mío, pero yo le soy fiel
Si tú no quiere' salir, yo no quiero beber
Pero cuando te dé hambre no' podemo' comer

[Outro: Wisin]
Damas y caballeros, desde La Base
Señoritas, W
Jhay Cortez
Haze
Los Legendarios
Hyde ""El Químico""
El soporte del movimiento urbano
Ustede' saben ya","[('Como W, dale paleta', [['Aquí Jhay hace referencia a la canción Paleta de Wisin (quien lo acompaña en esta canción) junto a su dúo Yandel y el big boss Daddy Yankee, del álbum pal Mundo.\nhttps://www.youtube.com/watch?v=Ntbm7jCoOHY\nNo es la única canción de este álbum a la que se le hace referencia pues también hay referencias a Noche de Sexo con Romeo Santos y Llamé pa Verte']]), ('Hoy e’ noche de sexo, llamé pa’ verte, eh', [['Aquí hace referencia a dos éxitos del dúo Wisin y Yandel : Noche de Sexo con Romeo Santos y Llamé pa Verte, ambas del álbum Pal Mundo\nNoche de sexo:\nhttps://www.youtube.com/watch?v=TYSFZ1R2w0k\nLlamé pa verte:\nhttps://www.youtube.com/watch?v=feEus_LgIz4']]), ('Bailarte como Rauw', [['Aquí referencia a su colega Rauw Alejandro con quién ya ha colaborado más de una vez, conocido por bailar bastante bien, por eso es que Jhayco dice: “-bailarte como Rauw”']]), ('Le digo: “La presión” y me dice: “¿Me sigue’?”', [['“La Presion” y “¿Me Sigue?” ambas son frases que usa Jhay Cortez en sus canciones y con esto se refiere a que la mujer mencionada en la canción es fan de él y se las sabe']]), ('Hoy e’ noche de sexo, llamé pa’ verte', [[""Aquí hace referencia a dos éxitos del dúo Wisin y Yandel: “Noche de sexo” junto a Romeo Santos y “Llamé pa' verte”, ambas del álbum “Pa'l mundo” del dúo.\n\n“Noche de sexo”:\nhttps://www.youtube.com/watch?v=TYSFZ1R2w0k\n“Llamé pa' verte”:\nhttps://www.youtube.com/watch?v=feEus_LgIz4""]]), ('En la jeepeta arrebata’o', [[""Jhay Cortez diciendo “En la jeepeta arrebata'o” se refiere a la popular canción de éxito llamada La Jeepeta Remix de Nio García, con Brray, Juanka, Anuel AA, Myke Towers.\n\nhttp://www.youtube.com/watch?v=yErttA9tEro""]]), ('¿Cómo se siente, cómo se siente? (Siente)', [[""Tanto Jhay Cortez como Wisin hacen una pequeña referencia a “Como Se Siente”. Estrenada en 2020, forma parte de la versión reloaded del primer álbum de estudio del mismo Jhay Cortez, Famouz.\n\n¿Cómo se siente, cómo se siente?\nCuando yo estoy adentro y tú está' al frente\n\nhttps://youtu.be/mP2qWBj3SQ8?t=34""]])]",-0.9926,-0.9926,0.4851,Happy
60,Close To You (with Andy Grammer),"['R3HAB', 'Andy Grammer']",0.0886,0.76,186261,0.605,2.09e-06,9,0.157,-8.119,1,0.0984,114.996,4,0.371,"Kiss Me More (feat. SZA) - Doja Cat
Otra Noche Sin Ti - J Balvin
Mr. Perfectly Fine (Taylor’s Version) (From The Vault) - Taylor Swift
Shy Away - Twenty One Pilots
RAPSTAR - Polo G
BANKROLL (feat. A$AP Rocky & A$AP Ferg) - BROCKHAMPTON
Set Him Up (feat. Ari Lennox) - Queen Naija
Starstruck - Years & Years
Waves of Blue - Majid Jordan
Nobody But You - Sonder
Freedom (with BEAM) - Justin Bieber
Wave of You - Surfaces
Survivor - KNOWN.
Whipski (feat. Lil Skies & Internet Money) - $NOT
Show Me Up - Lil Tecca
Amor en Coma - Manuel Turizo
Sunset - Demi Lovato
Haunted House - Holly Humberstone
Anywhere Away From Hеre (Rag’n’Bone Man & P!nk) - Rag'n'Bone Man
Wavеs - Luke Bryan
Sociopath - Olivia O'Brien
I'm Fine - Ashe
So I Lie - Miguel
Set The Table (feat. Claud) - Ritt Momney
BLACK EYE - THE BLOSSOM
Boyz II Men - KIRBY
Link - Tierra Whack
Easter In Miami - Kodak Black
Lil Freak (feat. DreamDoll) - CJ
burnout - Chynna 🕒
The Limit - DARKSIDE
Black Coffee - AVIV
Bottle Rocket - Briston Maroney
Night & Day - Kid Ink
Hunnid Or Better (feat. Bizzy Banks) - Lil Eazzyy
STOP - AJ Mitchell
fooly cooly - boyband
Kids feat. Kyle - Benny Sings 🕒
Paradise - Cuco
Vertigo - Alice Merton
Money On The Table (ft. Benny The Butcher) - Belly
La La La - AREA21
Close To You (with Andy Grammer) - R3HAB
Dancing On Dangerous - Imanbek
Way Too Long - Nathan Dawe
BURBERRY - Myke Towers
Perfect - Lakeyah
I Got Feelings - Kevo Muney
Syrup - Tkay Maidza
Posing In Bondage - Japanese Breakfast
counting houses - Luz
America - London Grammar
f*kn around - Darren Criss
Destroyer - Of Monsters and Men
Heartbreak Tour - Kat & Alex 🕒
I Hate Every1 - NOT THE MAIN CHARACTERS
I Think You Should Leave - OSTON 🕒
Lit (feat. YFN Lucci) - MO3
Blood Roses (feat. Jae Skeese) - Conway the Machine
Cowboys - Slayyyter
Relapse - Boys World
Yoga (with salem ilese) - LLusion
Paper Boy - Henjila
Nightstand - Justus Bennetts
Nolia Flow - Dee Watkins
Need It Back - Jay Loud
Might Not Like It - KenTheMan
Never Could - Mr.Chicken
Level Up - ppcocaine
All I Need (DJ-Kicks) - Edit - Jayda G
HIGH/BYE - Cody Frost
king of the nosebleeds - gabriel black
Purple - Unusual Demont
Hey Michael - Wallice
exception - renforshort
Osaka - SHAED
Avalon (with Francesco Turrisi) - Rhiannon Giddens
Madelyn - Anderson East
Die to Go Home - Brett Kissel
Love Again - Fancy Hagood
Prosper - S.O.
Viendo el Techo - Jay Wheeler
First Gear - Angelo Mota
Bout Mine - TruCarr
Walk Down (feat. Pooh Shiesty) - BigKayBeezy
First Day Out - Fam0us.Twinsss
In My Corner - ELHAE
I Don't Really Think About You No More - Kasai
LAVENDER - Dounia
Could Be Good - Kat Cunning
Hurricane (feat. HON & SMBDY) - BUNT.
Umbrella - Wacotron
Belaire - Yung Mal
Stain - Peter Rosenberg
she calls me daddy - KiNG MALA
I'll Be There - Yoshi Flower
if i don't have your love - Afgan
Recovery - Rose Betts
Palm Trees - Charm La'Donna
Welcome 2 America - Prince",,0.8009,0.8009,0.387,Happy
61,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,"1. Tata McRae- You Broke Me First
2. 24kGoldn- Mood (feat. iann dior)
3. BTS- Dynamite
4. Cardi B- WAP (feat. Megan Thee Stallion)
5. DaBaby- ROCKSTAR (feat. Roddy Ricch)
6. Joel Corry- Head & Heart (feat. MNEK)
7. Topic & A7S- Breaking Me
8. Harry Styles- Watermelon Sugar
9. Drake- Laugh Now Cry Later (feat. Lil Durk)
10. Miley Cyrus- Midnight Sky
11. BLACKPINK & Selena Gomez- Ice Cream
12. Jawish 685 & Jason Derulo- Savage Love
13. Marshmello & Demi Lovato- OK Not To Be OK
14. Chris Brown & Young Thug- Go Crazy
15. Calvin Harris & The Weeknd- Over Now
16. DJ Khaled- POPSTAR (feat. Drake)
17. Jason Derulo- Take You Dancing
18. Maluma- Hawai
19. Juice WRLD & Marshmello- Come & Go
20. Machine Gun Kelly & blackbear- my ex's best friend
21. Kane Brown- Be Like That (feat. Swae Lee & Khalid)
22. Conan Gray- Heather
23. Pop Smoke- For The Night (feat. Lil Baby & DaBaby)
24. Internet Money- Lemonade (feat. Gunna, Don Toliver & NAV)
25. J Balvin, Dua Lipa & Bad Bunny- UN DIA (feat. Tainy)
26. Ava Max- Kings & Queens
27. salem ilese- Mad At Disney
28. SAINt JHN & Imanbek- Roses
29. Dua Lipa- Break My Heart
30. Saweetie- Tap In
31. Ozuna, Doja Cat & Sia- Del Mar
32. Juice WRLD- Wishing Well
33. Clean Bandit & Mabel- Tick Tock (feat. 24kGoldn)
34. Labrith- Still Don't Know My Name
35. Pop Smoke- Mood Swings (feat. Lil Tjay)
36. Curtis Waters- Stunnin' (feat. Harm Franklin)
37. Bea Miller- Feel Something
38. SZA, The Neptunes, Pharrell Williams & Ty Dolla $ign- Hit Different
39. Jack Harlow- WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne)
40. Juice WRLD & The Weeknd- Smile
41. Regard & RAYE- Secrets
42. Lady Gaga & Ariana Grande- Rain On Me
43. Maroon 5- Nobody's Love
44. KAROL G- Ay, Dios Mio!
45. The Weeknd- Blinding Lights
46. Zoe Wees- Control
47. Ariana Grande & Justin Bieber- Stuck With U
48. Billie Eilish- My Future
49. Taylor Swift- Cardigan
50. Morgan Wallen- 7 Summers",,0.9473,0.9473,0.9239,Happy
62,The Best Days (feat. Tabitha),"['Sam Feldt', 'Karma Child', 'Tabitha']",0.0863,0.667,161944,0.827,0.0,11,0.0565,-5.631,1,0.0368,107.95,4,0.573,"[Verse 1]
I, I believe
That the answer is more simple than we make it out to be
And you, you're just like me
Always end up in the places that we're not supposed to be

[Pre-Chorus]
Ooh-ooh
Yeah, we got lost sometimes, I know
But always get where we need to go
Ooh-ooh
Yeah, we got lost sometimes, I know

[Chorus]
They say the best days are yet to come but I know that ain't true
When the world gets the worst of me I'm still my best with you
We don't stare into the ocean, we just dive into the blue
They say the best days are yet to come but I know that ain't true

[Post-Chorus]
Oh love, we're livin' in it
Oh love, we're livin' in it
I'm still my best with you

[Verse 2]
I, I believe
We can answers all our problems with a simple melody
So sing, sing to me
Sing a song for every moment what we had and what will be
[Pre-Chorus]
Ooh-ooh
Yeah, we got lost sometimes, I know
But always get where we need to go
Ooh-ooh
Yeah, we got lost sometimes, I know

[Chorus]
They say the best days are yet to come but I know that ain't true
When the world gets the worst of me I'm still my best with you
We don't stare into the ocean, we just dive into the blue
They say the best days are yet to come but I know that ain't true

[Post-Chorus]
Oh love, we're livin' in it
Oh love, we're livin' in it
I'm still my best with you

[Outro]
Oh love, we're livin' in it
I'm still my best with you",,0.9962,0.9962,0.5929,Happy
63,The Business,['Tiësto'],0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235,"[Chorus]
Let's get down, let's get down to business
Give you one more night, one more night to get this
We've had a million, million nights just like this
So let's get down, let's get down to business

[Verse 1]
Mama, please don't worry 'bout me
'Cause I'm about to let my heart speak
My friends keep telling me to leave this
So let's get down, let's get down to business

[Chorus]
Let's get down, let's get down to business
Give you onе more night, one more night to gеt this
We've had a million, million nights just like this
So let's get down, let's get down to business
Let's get down, let's get down to business
Give you one more night, one more night to get this
We've had a million, million nights just like this
So let's get down, let's get down to business, yeah

[Verse 2]
Back and forth, back and forth with the bullshit
I know I said it before, I don't mean it
It's been a while since I had your attention
So it might hurt to hear this
[Bridge]
(Ooh, yeah, yeah)
Dreams we have don't ever fall away
We can't live 'em if we stay the same
And I can't do this for another day
So let's get down, let's get down to business

[Chorus]
Let's get down, let's get down to business
Give you one more night, one more night to get this
We've had a million, million nights just like this
So let's get down, let's get down to business
Let's get down, let's get down to business
Give you one more night, one more night to get this
We've had a million, million nights just like this
So let's get down, let's get down to business, yeah

[Outro]
Ooh, yeah, yeah",,0.9654,0.9654,0.2543,Happy
64,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Dopamine']",0.0076,0.824,169153,0.862,0.000132,2,0.303,-3.424,1,0.126,122.98,4,0.801,"[Intro]
Mufasa
Hmm?
You know we finally here, right?
Where are we?
It's Friday then
Then Saturday, Sunday, what?
(Learn— their lives again) It's Friday again
(Their lives— to pull us) Then Saturday, Sunday, what?
(Learn— their lives again) It's Friday
(Their lives— to pull us) Then Saturday, Sunday
It's Friday again
It's Saturday, Sunday, what?
It's Friday again, -gain, -ain, -ain

[Verse 1]
I thought the hands of time would change me
And I'd be over this by now, yeah
It's been too long since we got crazy
I'm lowkey spinnin' out

[Pre-Chorus]
I'm countin' down 'til Friday come
I'm gonna, I'm gonna do too much
Know I'm all in my bag, that's clutch
Feelin' it, feelin' it, feelin' it
Every Friday, Saturday, Sunday
Endless weekend, on a wave, yeah
[Chorus]
It's Friday again
It's Saturday, Sunday, what?
It's Friday again
It's Saturday, Sunday, what?
(We want that weekend)
It's Friday again (Oh)
It's Saturday, Sunday, what?
(We want that weekend)
It's Friday again
It's Saturday, Sunday, what?

[Post-Chorus]
(Their lives again)
(Their lives— to pull us)
(Their lives again)

[Verse 2]
This can't be bad for me, 'cause I want more
Wanna feel the bass vibrating through the floor
So keep it playing, I'm on a wave
And I'ma ride it all the way
When it comes like

[Pre-Chorus]
We want that weekend (Again, -gain, -gain, again)
(-gain, again, -gain, -gain)
Weekend, -kend (Again, -gain, -gain, again, -gain, oh)
We want that weekend (Again, -gain, -gain, again)
(-Gain, again, -gain, -gain)
Weekend, -kend (Again, -gain, -gain, again)
(Hey)
[Chorus]
(We, we) We want that weekend
It's Friday again
It's Saturday, Sunday, what?
It's Friday again
(Oh, we want that weekend)
It's Saturday, Sunday, what?
It's Friday again
It's Saturday, Sunday, what?
It's Friday again, -gain, -ain, -ain (Oh)

[Bridge]
Every Friday, Saturday, Sunday
Endless weekend, on a wave
Every Friday, Saturday, Sunday
Endless weekend, on a wave
Every Friday, Saturday, Sunday
Endless weekend, on a wave
Every Friday, Saturday, Sunday
Endless weekend, on a wave, yeah

[Chorus]
We want that weekend
It's Friday again
It's Saturday, Sunday, what?
It's Friday again
(Oh, we want that weekend)
It's Saturday, Sunday, what?
It's Friday again
It's Saturday, Sunday, what?
It's Friday again, -gain, -ain, -ain
[Outro]
It's Friday then
Then Saturday, Sunday, what?","[('(Their lives again)\n (Their lives— to pull us)\n (Their lives again)', [['These lines are sampled of the 1992 “Push the feeling on” by Nightcrawlers. The whole song itself also took the beat of it as a sample.']]), ('Their lives— to pull us', [['This line is a sample of the 1992 “Push the feeling on” by Nightcrawlers. The whole song itself also took the beat of it as a sample.']]), ('Their lives— to pull us', [['This line is a sample of the 1992 “Push the feeling on” by Nightcrawlers. The whole song itself also took the beat of it as a sample.']]), ('Learn— their lives again', [['This line is a sample of the 1992 “Push the feeling on” by Nightcrawlers. The whole song itself also took the beat of it as a sample.']])]",0.9357,0.9357,0.8197,Happy
