,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
45,I'm Coming,['Tove Lo'],0.00536,0.65,196558,0.625,0.000492,0,0.119,-10.122,0,0.0359,118.966,4,0.296,"[Intro]
Oh-oh, oh-oh
Oh-oh, oh-oh

[Verse 1]
The night's still young, I lay wide awake now (Oh-oh, oh-oh)
I'm Lucy in the Sky, I'm Queen of the Clouds (Queen of the Clouds)
Yeah, I know she's cute, but please, baby, hold out (Oh-oh)
'Cause I've fallen hard, fell so hard that I woke up (Oh-oh)
Yeah, I know she's cute, but please, baby, hold out

[Chorus]
'Cause I'm coming, I'm coming, I'm coming, I'm coming
I am almost there
I'm coming, I'm coming, I'm coming, I'm coming now
Hold out, you know that
I'm coming, I'm coming, I'm coming, I'm coming
Baby, I think I'm in love
The taxi, the hallway, the elevator, staircase
Falling, falling

[Verse 2]
You and me now (Now, now, oh-oh)
Please, baby, please just wait, just hold out (Oh-oh)
Fifteen thousand feet up in the air, I see it all so clear
I know she's cute, but it needs to be you and me
You and me
[Chorus]
'Cause I'm coming, I'm coming, I'm coming, I'm coming
I am almost there
I'm coming, I'm coming, I'm coming, I'm coming now
Hold out, you know that
I'm coming, I'm coming, I'm coming, I'm coming
Baby, I think I'm in love (I think I'm in love)
The taxi, the hallway, the elevator, staircase
Falling, I'm falling

[Bridge]
Falling down, mmm (Falling)
I'm falling down, mmm (Falling)

[Chorus]
'Cause I'm coming, I'm coming, I'm coming, I'm coming
I am almost there
I'm coming, I'm coming, I'm coming, I'm coming now
Hold out, you know that
I'm coming, I'm coming, I'm coming, I'm coming
Baby, I think I'm in love
The taxi, the hallway, the elevator, staircase
Falling, I'm falling","[('The night’s still young, I lay wide awake now (Oh-oh, oh-oh)\n I’m Lucy in the Sky, I’m Queen of the Clouds (Queen of the Clouds)', [['“Lucy in the Sky with Diamonds” is a classic 1960s track by The Beatles, while Queen of the Clouds is the name of Tove Lo’s debut studio album.']])]",0.9877,0.9877,0.3158,Aroused
46,There's No Way (feat. Julia Michaels),"['Lauv', 'Julia Michaels']",0.49,0.755,174861,0.625,0.0,2,0.157,-7.114,1,0.0896,147.02,4,0.374,"Lil Wayne - Mona Lisa (feat. Kendrick Lamar)
DJ Snake - Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)
Young Thug - High (feat. Elton John)
Lady Gaga - Shallow
Marshmello - Bayen Habeit
Shawn Mendes - Lost In Japan (Remix)
Lil Wayne - What About Me (feat. Sosamann)
Logic - 100 Miles and Running (feat. Wale & John Lindahl)
Lauv - There's No Way (feat. Julia Michaels)
Robyn - Honey - Single Edit
Major Lazer - Tied Up (feat. Mr Eazi, RAYE and Jake Gosling)
Juicy J - Neighbor (feat. Travis Scott)
Boy In Space - Give Me
Jess Glynne - 123
Kane Brown - Short Skirt Weather
Muse - Pressure
Sigala - Somebody
Lil Wayne - Don't Cry (feat. XXXTENTACION)
Anthony Russo - Can't Go Wrong
Klondike Blonde - No Smoke
Jeremy Zucker - selfish
REASON - Fuck Wit Me
AURORA - Churchyard
Sasha Sloan - Faking It
BADBADNOTGOOD - Tried
Kodak Black - If I'm Lyin, I'm Flyin
Social House - Higher
Jaden Smith - BACK ON MY SH*T
Alan Walker - Diamond Heart
LANY - If You See Her
T.I. - The Weekend (feat. Young Thug)
Lil Peep - Sunlight On Your Skin
Nicky Romero - Paradise
Felly - Maple
Ellysse Mason - Hunt Me Down
Roosevelt - Losing Touch
Sunny & Gabe - Hadouken
Olly Murs - Moves (feat. Snoop Dogg)
Against The Current - I Like The Way
PRETTYMUCH - Solita (feat. Rich The Kid)
Kevin Gates - Adding Up
Alec Benjamin - Outrunning Karma
Hippo Campus - Golden
The Japanese House - Lilo
Pistol Annies - Interstate Gospel
Jozzy - Lemonade
The Marías - Ruthless
SOB X RBE - Can’t Go Back (feat. Yhung T.O. & YoungBoy Never Broke Again)
Jacob Banks - Love Ain't Enough
Only One Felipe - ANYWAY
Thutmose - OkOk
ARTY - Perfect Strangers
Phantoms - Lay With Me
Henry Jamison - Gloria
DVBBS - Listen Closely (feat. SAFE)
TobyMac - Scars
COTIS - Feel Something Again
leftprojects - Without You
Ex-poets - Still Waiting
Michael Bublé - When I Fall In Love
Rita Wilson - Bigger Picture
Jaguar Dreams - Behind Those Clothes
Rozella - XOXO
The Knocks - Brazilian Soul (feat. Sofi Tukker)
Cody Simpson - Daybreak
K!NG - You
Houses - Left Alone
Yumi Zouma - Powder Blue / Cascine Park
CLUBZ - Nagano
Lao Ra - Pa'lante
Rabbithole - Ghost in the Waves
Burna Boy - Gbona
Loretta Lynn - Ain't No Time to Go
Elevation Worship - Here Again
LöKii - Shame
Chris Tomlin - Is He Worthy?
Above The Golden State - Breath | Aurora
Evalyn - Creme de la creme
LÉON - Baby Don't Talk
for KING & COUNTRY - Burn The Ships
Arcando - Like This
Georgia Mae - Fools
Rascal Flatts - Back To Life
Topia - Can't Get Enough
Andrea Turk - Who We Are
MadeinTYO - Outstanding
Tank and The Bangas - Spaceships
Lucas & Steve - Where Have You Gone (Anywhere)
Mereba - Planet U
Kodaline - Hide and Seek
Benjamin Ingrosso - Behave
Yellow Days - How Can I Love You?
Cypress Hill - Locos
Yaeji - One More
Phora - No Scope
Beartooth - Afterall
Jon Batiste - Saint James Infirmary Blues
Lil Durk - Downfall (feat. Young Dolph & Lil Baby)
Rationale - One By One",,0.9738,0.9738,0.3935,Aroused
47,Arms,['The Paper Kites'],0.931,0.41,203560,0.141,0.0898,2,0.118,-18.564,1,0.0337,149.884,4,0.239,"[Verse]
What can I give that is all for you?
My heart’s not good cause it’s split in two
What can I give that is all for you?
These arms are all I have

[Chorus]
But I'll hold you like I do love you
But I'll hold you like I do love you

[Verse]
What can I give that is all for you?
My heart’s no good 'cause it’s split in two
What can I give that is all for you?
These arms are all I have

[Chorus]
But I'll hold you like I do love you
But I'll hold you like I do love you

[Instrumental]

[Chorus]
But I’ll hold you like I do love you
But I’ll hold you like I do love you",,0.9883,0.9883,0.2588,Aroused
48,Favourite Ex,['Maisie Peters'],0.718,0.396,201694,0.177,0.0,5,0.139,-10.277,1,0.0378,177.215,3,0.221,"[Verse 1]
It was open and closing
And hopelessly hoping for shore
We were here, we were ghosting
Both of us coasting on 'just give a little more'

[Pre Chorus]
It was all out my hands when you pulled the trigger
And I kissed your friends 'cause your friends said you kissed her
And I didn't flinch, and the lights didn't flicker and I
I fell apart

[Chorus]
You were my best nights and worst fights
And couldn't care less
You were my gold rush to cold touch
Favourite ex
And all of the others cancel out each other
And it's always you left
You were my no sleep, cried for weeks
Favourite ex

[Verse 2]
It was stabs in the back
And the nice things you said when you were wasted
I was looking for something
And changing the one thing you hated
[Pre Chorus]
It was all out my hands when you pulled the trigger
And I kissed your friends 'cause your friends said you kissed her
And I didn't flinch, and the lights didn't flicker and I
I fell apart

[Chorus]
And you were my best nights and worst fights
And couldn't care less
You were my gold rush to cold touch
Favourite ex
And all of the others cancel out each other
And it's always you left
You were my no sleep, cried for weeks
Favourite ex

[Bridge]
My favourite ex
(2...3...)

[Chorus]
You were my best nights and worst fights
And deepest breaths
You were my gold rush to cold touch
Favourite ex
And all of the others cancel out each other
And it's always you left
'Cause you were my no sleep, cried for weeks
Favourite ex","[('All of the others', [['This might mean the other people Peters dated.']]), ('I fell apart', [['This means Peters emotionally fell apart. People hardly ever physically fall apart!']]), ('Lights didn’t flicker', [['In films, the lights flicker when something dramatic happens. This might mean the scene wasn’t very dramatic or interesting.']]), ('Flinch', [['People sometimes flinch when a surprising thing has happened. This means Peters wasn’t surprised when the breakup happened.']]), ('Kissed your friends', [['Peters is entering into romantic relationships with her ex’s friends. She could be trying to find someone like her ex, or she might just be looking for a rebound.']]), ('Her', [['This is the first time gender comes into the song.']]), ('You pulled the trigger', [['This might mean Peters’s ex breaking up with her.']]), ('We were here', [['This means Peters and her love interest were in a committed relationship.']]), ('And hopelessly hoping for shore', [['Peters could be “hopelessly hoping” for a better relationship, or simply for a better life.']]), ('It was open and closing', [['This could mean that the relationship was sometimes satisfactory and healthy, but often not.']])]",-0.9388,-0.9388,0.2022,Aroused
49,17,['Julia Michaels'],0.458,0.774,182800,0.466,0.0,4,0.111,-6.869,1,0.0433,97.975,4,0.396,"[Verse 1]
I had a dream we were riding in a drop top down the block
Taking our time doing whatever we want
You put your hand on top of my hand
And just like Grease, we were summer loving
Had our first kiss and we hit the ground running, ah
You put your hand on top of my hand

[Pre-Chorus]
No dark side for us
No fights just because
No silence that kills, ah
No, no sleepless nights
Oh, just you and I
I love how love feels

[Chorus]
So can we stay in this dream like we are 17?
Making love and getting high, you and me
Where we never get angry or bitter or lonely
Can we stay in this dream like we are 17?

[Verse 2]
Where we keep goin' nonstop down the block
Sneaking our way into every single club
And I have one too many I think
And this thing we have, we didn't know what was it
We didn't know we could get messed up from it
And all we really wanted was
[Pre-Chorus]
Ah-ha, babe
No sleepless nights
Oh, just you and I
I miss how that feels

[Chorus]
So can we stay in this dream like we are 17?
Making love and getting high, you and me
Where we never get angry or bitter or lonely
Can we stay in this dream like we are 17?

[Post-Chorus]
Pin you down, kiss me now
We can go in for another round
Pin you down, come kiss me now
Pin you down, kiss me now
We can go in for another round
Pin you down, come kiss me now

[Bridge]
I had a dream that we danced at a crosswalk, down the block
Didn't even care that we made the traffic stop
You put your hand on top of my hand

[Chorus]
So can we stay in this dream like we are 17? (Can we stay?)
Making love and getting high, you and me (Can we, baby?)
Where we never get angry or bitter or lonely
(Where we never get, oh)
Can we stay in this dream like we are 17?
[Post-Chorus]
Pin you down, kiss me now
We can go in for another round (We can go in, babe)
Pin you down, come kiss me now (Pin you down right now)
Pin you down, kiss me now
We can go in for another round
Pin you down, come kiss me now","[('And just like Grease, we were summer loving', [[""This line is a reference the song ‘'Summer Nights,’' sung in the 1978 film Grease. In this movie, the characters Danny and Sandy had a summer fling. They sing about their romance in the song:\n\nSummer fling don’t mean a thing\nBut, uh oh, those summer nights\n\nThey each recall their experiences with one another. Sandy focuses on the more romantic aspects of the story, while Danny is more interested in the sexual side.\n\nNevertheless, the song ends quite romantically, with Sandy and Danny professing their love to one another:\n\nIt turned colder, that’s where it ends\nSo I told her we’d still be friends\nThen we made our true love vow\n\nBy alluding to this song, Julia Michaels points out that she wants her short love story to be just as romantic and careless as the summer fling in the movie.""]])]",0.996,0.996,0.4159,Aroused
50,3 small words,['MisterWives'],0.029,0.646,193027,0.593,0.0,11,0.0343,-7.172,1,0.0298,98.949,4,0.88,"[Verse 1]
Your watch broke
And I hope that it stopped time
'Cause I really like your body next to mine
And I know
I'm goin', so can I dive
Back into waters that I barely survive?

[Pre-Chorus]
Now I'm thousands of miles away
I wish I could tell you to your face
The things I gotta say
That night that you colored my hair
I knew something real special was there
But I was scared

[Chorus]
Three small words are so big when they're for
You
Three small words are so big when they're for
Three small words are so big when they're for
Three small words are so big when they're for

[Verse 2]
Right when I
Was comfortable being lonely
Started getting postcards from every city
Got a list
Of all the places we should be
But for now, I'll just meet you in a dream
[Pre-Chorus]
Now I'm thousands of miles away
I wish I could tell you to your face
The things I gotta say
That night that you colored my hair
I knew something real special was there
But I was scared

[Chorus]
Three small words are so big when they're for
You
Three small words are so big when they're for
Three small words are so big when they're for
Three small words are so big when they're for

[Bridge]
I'm beginning again (I'm beginning again)
I'm believing again (I'm believing again)
Wanna dive back in (Wanna dive back in)
And relearn to swim (And relearn to swim)
I'm beginning again (I'm beginning again)
I'm believing again (I'm believing again)
Wanna dive back in (I'm beginning again)
And relearn to swim

[Chorus]
'Cause three small words are so big when they're for
Three small words are so big when they're for
Three small words are so big when they're for",,0.8313,0.8313,0.8966,Aroused
51,24 Hours,['Shawn Mendes'],0.488,0.351,150782,0.368,0.00603,5,0.124,-8.132,1,0.0557,84.224,4,0.362,"[Chorus]
All it'd take is 24 hours
Sign the check and the place is ours
It's a little soon
But I wanna come home to you

[Verse 1]
I don't know, how does it go?
I promise that I love you
So I'll bet it all on me and you
I'll bet it all, you're bulletproof
Let's throw away our backup plans
And people might not understand
Who cares about if they approve?
I'd face them all to be with you

[Chorus]
All it'd take is 24 hours
Sign the check and the place is ours
It's a little soon
But I wanna come home to you
All it'd take is 24 hours
We could dance, you could throw the flowers
It's a little soon
But I wanna come home to you
[Verse 2]
I heard that once a wise man said
""Only fools go rushing in""
But I'm not the type to overthink
When something feels so right
And I promise I mean every word
I'll paint the world that you deserve
Every color you'd imagine
I can't wait for it to happen 'cause

[Chorus]
All it'd take is 24 hours
Sign the check and the place is ours
It's a little soon
But I wanna come home to you
All it'd take is 24 hours
We could dance, you could throw the flowers
It's a little soon
But I wanna come home to you

[Verse 3]
I heard that once a wise man said
""Only fools go rushing in""
But I'm not the type (I'm not the type), to overthink (Overthink)
I'm not the type to overthink
[Chorus]
All it'd take is 24 hours
Sign the check and the place is ours
It's a little soon
But I wanna come home to you
All it'd take is 24 hours
Sign the check and the place is ours
It's a little soon
But I wanna come home to you","[('I heard that once a wise man said\n “Only fools go rushing in”', [['This line likely alludes to a line taken from legendary performer Elvis Presley’s hit track, “Can’t Help Falling in Love”:\n\nWise men say only fools rush in\n\nKnown for his charisma, charm, and vocals, Presley was an icon in the 1960s, not only in the music industry, but the film industry as well. In October 2020, Shawn revealed to Jimmy Fallon that the genesis of Wonder was heavily inspired by ‘60s music and the sound of that era.\n\nAlthough Shawn didn’t specifically cite Presley as a prominent source of inspiration, Shawn has still paid homage to the performer, covering his 1956 track “Hound Dog” live at a tribute performance in February 2019.\n\nInterestingly, Shawn’s girlfriend Camila Cabello, who is the subject for most of the tracks throughout Wonder, has covered “Can’t Help Falling in Love” multiple times during her live performances.']])]",0.7565,0.7565,0.3771,Aroused
52,Love Of Your Life,['RAYE'],0.00161,0.632,196171,0.826,2.89e-06,10,0.146,-5.326,0,0.0699,111.886,4,0.474,"[Verse 1]
I can be intense
I can be a little obsessed
But I can bet you'd never think a nightmare
Will ever look better in a dress
You'd probably never get any sleep
And twice a week, I'm fuckin' depressed
One second, I cry, then I'm laughing
I know it wouldn't make any sense

[Chorus]
But I could be the love, be the love, be the love
Be the love of your life
I could bе the love, be thе love, be the love
Be the love of your life
I could be the light, be the light, be the light
When you turn off the lights, good god
I could be the love, be the love, be the love
Be the love of your life

[Verse 2]
Oh, I could make you confused
I could give you something to lose
I'ma wake you up in the morning
In the bathroom, singing the blues, uh
I won't clean up your place, uh (Your place)
Got my hair all in your face, uh (Your face)
And my legs wrapped 'round your waist, uh (Your waist)
No, I can never give you any space, but I
[Chorus]
I could be the love, be the love, be the love
Be the love of your life
I could be the love, be the love, be the love
Be the love of your life
I could be the light, be the light, be the light
When it's dark in the night, good god
I could be the love, be the love, be the love
Be the love of your life

[Verse 3]
Yeah
Could you put your ego down when you need to?
Yes, I'll get stressed out if I can't read you
Bad London girl raised in the South
I run my mouth and say shit that I really didn't mean to say, uh
Got my hair all in your face, uh (Your face)
And my legs wrapped 'round your waist, uh (Your waist)
No, I can never give you any space, but I

[Chorus]
I could be the love, be the love, be the love
Be the love of your life
I could be the love, be the love, be the love
Be the love of your life
I could be the light, be the light, be the light
When it's dark in the night, good god
I could be the love, be the love, be the love
Be the love of your life
[Post-Chorus]
I'm so, so sorry (I'm so, so sorry)
I'm so, so sorry (I'm so, so sorry)
That I'm the one that you'll be falling for tonight
Oh, I'm gon' love you (I'm gon' love you)
You're so unlucky (You're so unlucky)
That you'll be loving me until the day you die

[Chorus]
Love, be the love, be the love
Be the love of your life
Love, be the love, be the love
Be the love of your life
Light, be the light, be the light
When it's dark in the night, good god
I could be the love (Be the love, be the love)
Love, ooh (Be the love of your life)

[Post-Chorus]
I'm so, so sorry (I'm so, so sorry)
I'm so, so sorry (I'm so, so sorry)
That I'm the one that you'll be falling for tonight
Oh, I'm gon' love you (I'm gon' love you)
You're so unlucky (You're so unlucky)
That you'll be loving me until the day you die (That you'll be loving me)
(That you'll be loving me)
[Outro]
Babe, I drive you mad, straight into the storm
Only 'cause I love, only 'cause I love you (Oh)
Babe, I drive you mad, straight into the storm (Oh)
Only 'cause I love, only 'cause I love you (Oh, oh)
Babe, I drive you mad, straight into the storm (Mmm)
Only 'cause I love, only 'cause I love you (Mmm, ooh)
Babe, I drive you mad, straight into the storm
Only 'cause I love, only 'cause I love you",,0.9999,0.9999,0.494,Aroused
53,Love Me Back,"['RITUAL', 'Tove Styrke']",0.498,0.745,178233,0.664,8.15e-06,1,0.0777,-4.28,1,0.0613,108.067,4,0.468,"[Intro: Gerard O'Connell]
Love me back, love
Love me back, no
Love me back, love
Love me back, no

[Verse 1: Tove Styrke]
I remember the light
Reflect of your eyes when you said you want me
I saw this all play out
I should've stopped
We should've talked
You should've  left me
And I shouldn't say this now

[Pre-Chorus: Gerard O'Connell]
I say, ""I'm not wasted on you""
I can still lie when it's true
It's all in the timing
What we do is talking
But we're saying nothing now
If you're not walking away
If you're not feeling the same
I know what you're gonna say
So please don't
[Chorus: Gerard O'Connell & Tove Styrke]
Love me back, love
Love me back, no
Love me back, love
Love me back

Love me back, love
Love me back, no
Love me back, love
Love me back

[Post-Chorus: Gerard O'Connell & Tove Styrke]
(Love me back, love)
Love me back
(Love me back, love)
Love me back
(Love me back, love)
Love me back
(Love me back, love)

[Verse 2: Tove Styrke]
I should've said
I should've stepped back when we started
You should've felt this more
But we were apart
When I should've been in your apartment
You should've closed that door
[Pre-Chorus: Gerard O'Connell & Tove Styrke, Gerard O'Connell]
I say, ""I'm not wasted on you""
I can still lie when it's true
It's all in the timing
What we do is talking
But we're saying nothing now
If you're not walking away
If you're not feeling the same
I know what you're gonna say
So please don't

[Chorus: Gerard O'Connell & Tove Styrke]
Love me back, love
Love me back, no
Love me back, love
Love me back

Love me back, love
Love me back, no
Love me back, love
Love me back

[Post-Chorus: Gerard O'Connell & Tove Styrke]
(Love me back, love)
Love me back
(Love me back, love)
Love me back
(Love me back, love)
Love me back
(Love me back, love)
Love me back
[Bridge: Tove Styrke]
Fix it before we fall apart then
Let's stop this all before it starts then
Fix it before we fall apart then
Let's stop this all before it starts then

[Outro: Tove Styrke]
Love me back, love
Love me back, no
Love me back, love
Love me back",,0.9996,0.9996,0.488,Aroused
54,How Do You Sleep?,['Sam Smith'],0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345,"[Verse 1]
I'm done hatin' myself for feelin'
I'm done cryin' myself awake
I gotta leave and start the healin'
But when you move like that, I just wanna stay

[Pre-Chorus]
What have I become now?
Lookin' through your phone now
Oh now, love to you is just a game
Look what I have done now
Dialling up the numbers on you
I don't want my heart to break

[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

[Post-Chorus]
(Tell me, how do you—)
Love will keep you up tonight
(Tell me, how do you—)
[Verse 2]
Oh, no, how did I manage to lose me?
I am not this desperate, not this crazy
There's no way I'm stickin' 'round to find out
I won't lose like that, I won't lose myself

[Pre-Chorus]
Look what I have done (Done)
Diallin' up the numbers on you
I don't want my heart to break

[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me?
All that fear and all that pressure
I'm hopin' that my love will keep you up tonight

[Post-Chorus]
(Tell me how do you—)
Yeah, yeah, yeah
Love will keep you up tonight
(Tell me how do you—)
Oh, love will keep you up tonight
[Chorus]
Baby, how do you sleep when you lie to me?
All that shame and all that danger
I'm hopin' that my love will keep you up tonight
Baby, how do you sleep when you lie to me? (Oh)
All that fear and all that pressure (Oh)
I'm hopin' that my love will keep you up tonight
(Tell me how do you—)","[('[Verse 2]', [['The high register interlude between chorus and verse is Sam’s voice, sampled and electronically pitched-up, providing a contrast in mood and emphasising intensity of feeling.']]), ('[Verse 1]', [['The song opens with gentle, tinkly music such as might introduce a baby’s lullaby. This is ironic as the lyric is anything but babyish and sleep-inducing — the story of a cheating ex-lover and a betrayed, vengeful victim.']]), ('(Tell me how do you—)', [['To match this incomplete story — there is no answer to the question ‘how do you sleep?’— the song ends on a dominant 5th chord. In musical terms it is awaiting a resolution that never comes.']]), ('I’m done cryin’ myself awake', [['This is a twist on the common expression, “crying myself to sleep.” The implication is that, if Sam is affected like this, so should be the one who hurt them.']])]",0.9319,0.9319,0.3636,Aroused
